iteration,inputs.1,inputs.2,inputs.3,inputs.7,inputs.8,scale.1,scale.2,rates.k1,rates.k2,rates.k3,irf.center,irf.width,area.1
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016474862745,-0.3765211128062867,0.13260756423005382,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.5007915561015139,-1.2073278552809998,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016474862745,-0.3765211128062867,0.13260756423005382,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278732715869,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016474862745,-0.3765211128062867,0.13260756423005382,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907782160268196,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016474862745,-0.3765211128062867,0.13260756423005382,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907781953026097,-2.469515587376718,1.0,1.0221810351380358,-1.3224016474862745,-0.3765211128062867,0.13260756423005382,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810503697202,-1.3224016474862745,-0.3765211128062867,0.13260756423005382,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016671915946,-0.3765211128062867,0.13260756423005382,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016474862745,-0.376521127707448,0.13260756423005382,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016474862745,-0.3765211128062867,0.132607579131215,0.3953948501904111,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016474862745,-0.3765211128062867,0.13260756423005382,0.3953948650915723,0.057638779912669705,1.0
1.0,-0.6931471805599453,-0.500791541200353,-1.2073278552809998,-1.3907781953026097,-2.4695155505780684,1.0,1.0221810351380358,-1.3224016474862745,-0.3765211128062867,0.13260756423005382,0.3953948501904111,0.0576387948138309,1.0
2.0,-0.6931471805599453,-1.1930103233996308,-0.13639475578877974,-1.9596254220313554,-1.3560307584325764,1.0,1.1017266594353265,-1.297904110010081,-0.5761051076582673,-0.17947605109338347,0.39987249956850945,0.06005789544842509,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863533437867,-2.3605615992397175,1.0,1.097092663012089,-1.2952061318905999,-0.44257310127445726,0.04153498051374164,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.7752608248810943,-1.028166274915734,-1.6553863533437867,-2.3605615992397175,1.0,1.097092663012089,-1.2952061318905999,-0.44257310127445726,0.04153498051374164,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.0281662902366056,-1.6553863533437867,-2.3605615992397175,1.0,1.097092663012089,-1.2952061318905999,-0.44257310127445726,0.04153498051374164,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863780109657,-2.3605615992397175,1.0,1.097092663012089,-1.2952061318905999,-0.44257310127445726,0.04153498051374164,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863533437867,-2.3605616344148266,1.0,1.097092663012089,-1.2952061318905999,-0.44257310127445726,0.04153498051374164,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863533437867,-2.3605615992397175,1.0,1.0970926793600435,-1.2952061318905999,-0.44257310127445726,0.04153498051374164,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863533437867,-2.3605615992397175,1.0,1.097092663012089,-1.2952061511906752,-0.44257310127445726,0.04153498051374164,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863533437867,-2.3605615992397175,1.0,1.097092663012089,-1.2952061318905999,-0.4425731161756185,0.04153498051374164,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863533437867,-2.3605615992397175,1.0,1.097092663012089,-1.2952061318905999,-0.44257310127445726,0.04153499541490277,0.39988795119074416,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863533437867,-2.3605615992397175,1.0,1.097092663012089,-1.2952061318905999,-0.44257310127445726,0.04153498051374164,0.39988796609190536,0.060070914248724155,1.0
2.0,-0.6931471805599453,-0.775260809979933,-1.028166274915734,-1.6553863533437867,-2.3605615992397175,1.0,1.097092663012089,-1.2952061318905999,-0.44257310127445726,0.04153498051374164,0.39988795119074416,0.06007092914988535,1.0
3.0,-0.6931471805599453,-0.9498960606224158,-0.48160141050434785,-1.6738824198733382,-1.7916955811405662,1.0,1.0993205986137708,-1.3253972188159442,-0.6109885499431382,-0.026047805486110718,0.4000302827264475,0.05999689492190091,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796282802156,-2.306965835361715,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562081901996,0.05586928808663267,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597316270742,-0.9318600196188223,-1.5176796282802156,-2.306965835361715,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562081901996,0.05586928808663267,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600345199834,-1.5176796282802156,-2.306965835361715,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562081901996,0.05586928808663267,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796508954045,-2.306965835361715,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562081901996,0.05586928808663267,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796282802156,-2.3069658697381845,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562081901996,0.05586928808663267,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796282802156,-2.306965835361715,1.0,1.1014821323253061,-1.3204456623866416,-0.5014562081901996,0.05586928808663267,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796282802156,-2.306965835361715,1.0,1.1014821159119434,-1.3204456820628152,-0.5014562081901996,0.05586928808663267,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796282802156,-2.306965835361715,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562230913608,0.05586928808663267,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796282802156,-2.306965835361715,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562081901996,0.05586930298779384,0.3999862444603334,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796282802156,-2.306965835361715,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562081901996,0.05586928808663267,0.39998625936149457,0.05995128865734599,1.0
3.0,-0.6931471805599453,-0.6886597167259129,-0.9318600196188223,-1.5176796282802156,-2.306965835361715,1.0,1.1014821159119434,-1.3204456623866416,-0.5014562081901996,0.05586928808663267,0.3999862444603334,0.05995130355850718,1.0
4.0,-0.6931471805599453,-0.6989039707604705,-0.65682279711376,-1.4496800942767387,-2.0220579809830097,1.0,1.0997791800311918,-1.3408824295707555,-0.5947163307713745,0.022818048891895718,0.4000250460240767,0.05999164971534524,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801608729535,-2.2769898912551882,1.0,1.101328748936886,-1.3313498010265037,-0.519816113082697,0.057338570414787945,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184975014088,-0.891280463228588,-1.4512801608729535,-2.2769898912551882,1.0,1.101328748936886,-1.3313498010265037,-0.519816113082697,0.057338570414787945,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.8912804781297491,-1.4512801608729535,-2.2769898912551882,1.0,1.101328748936886,-1.3313498010265037,-0.519816113082697,0.057338570414787945,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801824987132,-2.2769898912551882,1.0,1.101328748936886,-1.3313498010265037,-0.519816113082697,0.057338570414787945,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801608729535,-2.2769899251849814,1.0,1.101328748936886,-1.3313498010265037,-0.519816113082697,0.057338570414787945,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801608729535,-2.2769898912551882,1.0,1.101328765347963,-1.3313498010265037,-0.519816113082697,0.057338570414787945,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801608729535,-2.2769898912551882,1.0,1.101328748936886,-1.3313498208651617,-0.519816113082697,0.057338570414787945,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801608729535,-2.2769898912551882,1.0,1.101328748936886,-1.3313498010265037,-0.5198161279838582,0.057338570414787945,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801608729535,-2.2769898912551882,1.0,1.101328748936886,-1.3313498010265037,-0.519816113082697,0.0573385853159491,0.3999924120653412,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801608729535,-2.2769898912551882,1.0,1.101328748936886,-1.3313498010265037,-0.519816113082697,0.057338570414787945,0.3999924269665024,0.059957752743960195,1.0
4.0,-0.6931471805599453,-0.6310184826002475,-0.891280463228588,-1.4512801608729535,-2.2769898912551882,1.0,1.101328748936886,-1.3313498010265037,-0.519816113082697,0.057338570414787945,0.3999924120653412,0.05995776764512139,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.365967980806374,-2.16048043352842,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767693973467,0.05501003302585321,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877017000664515,-0.7598817512480774,-1.365967980806374,-2.16048043352842,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767693973467,0.05501003302585321,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817661492385,-1.365967980806374,-2.16048043352842,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767693973467,0.05501003302585321,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.3659680011608828,-2.16048043352842,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767693973467,0.05501003302585321,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.365967980806374,-2.1604804657220873,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767693973467,0.05501003302585321,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.365967980806374,-2.16048043352842,1.0,1.099784507212758,-1.3460528455684024,-0.5719767693973467,0.05501003302585321,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.365967980806374,-2.16048043352842,1.0,1.0997844908246919,-1.346052865626153,-0.5719767693973467,0.05501003302585321,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.365967980806374,-2.16048043352842,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767842985077,0.05501003302585321,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.365967980806374,-2.16048043352842,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767693973467,0.05501004792701433,0.40001798530957744,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.365967980806374,-2.16048043352842,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767693973467,0.05501003302585321,0.40001800021073863,0.05998421608938664,1.0
5.0,-0.6931471805599453,-0.5877016851652904,-0.7598817512480774,-1.365967980806374,-2.16048043352842,1.0,1.0997844908246919,-1.3460528455684024,-0.5719767693973467,0.05501003302585321,0.40001798530957744,0.05998423099054783,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669539816561,-1.3633695831140469,-0.6423264884745968,0.010577034184791185,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066882772351,-0.5542198781391829,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669539816561,-1.3633695831140469,-0.6423264884745968,0.010577034184791185,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198930403441,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669539816561,-1.3633695831140469,-0.6423264884745968,0.010577034184791185,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133691300813,-1.9290053619601308,1.0,1.0997669539816561,-1.3633695831140469,-0.6423264884745968,0.010577034184791185,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133496168119,-1.9290053907045506,1.0,1.0997669539816561,-1.3633695831140469,-0.6423264884745968,0.010577034184791185,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669703694608,-1.3633695831140469,-0.6423264884745968,0.010577034184791185,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669539816561,-1.3633696034298368,-0.6423264884745968,0.010577034184791185,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669539816561,-1.3633695831140469,-0.642326503375758,0.010577034184791185,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669539816561,-1.3633695831140469,-0.6423264884745968,0.010577049085952294,0.4000138004560775,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669539816561,-1.3633695831140469,-0.6423264884745968,0.010577034184791185,0.4000138153572387,0.05998087941100909,1.0
6.0,-0.6931471805599453,-0.5865066733760739,-0.5542198781391829,-1.3095133496168119,-1.9290053619601308,1.0,1.0997669539816561,-1.3633695831140469,-0.6423264884745968,0.010577034184791185,0.4000138004560775,0.05998089431217028,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250408209993,-1.914641179382648,1.0,1.10048057457691,-1.3715114234092898,-0.6566813476175639,0.01036785583904928,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108706772736,-0.5326948312357144,-1.2530250408209993,-1.914641179382648,1.0,1.10048057457691,-1.3715114234092898,-0.6566813476175639,0.01036785583904928,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948461368756,-1.2530250408209993,-1.914641179382648,1.0,1.10048057457691,-1.3715114234092898,-0.6566813476175639,0.01036785583904928,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250594925274,-1.914641179382648,1.0,1.10048057457691,-1.3715114234092898,-0.6566813476175639,0.01036785583904928,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250408209993,-1.914641207913025,1.0,1.10048057457691,-1.3715114234092898,-0.6566813476175639,0.01036785583904928,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250408209993,-1.914641179382648,1.0,1.1004805909753483,-1.3715114234092898,-0.6566813476175639,0.01036785583904928,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250408209993,-1.914641179382648,1.0,1.10048057457691,-1.371511443846403,-0.6566813476175639,0.01036785583904928,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250408209993,-1.914641179382648,1.0,1.10048057457691,-1.3715114234092898,-0.6566813625187249,0.01036785583904928,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250408209993,-1.914641179382648,1.0,1.10048057457691,-1.3715114234092898,-0.6566813476175639,0.010367870740210502,0.4000064022497845,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250408209993,-1.914641179382648,1.0,1.10048057457691,-1.3715114234092898,-0.6566813476175639,0.01036785583904928,0.4000064171509457,0.0599734479544246,1.0
7.0,-0.6931471805599453,-0.5364108557761125,-0.5326948312357144,-1.2530250408209993,-1.914641179382648,1.0,1.10048057457691,-1.3715114234092898,-0.6566813476175639,0.01036785583904928,0.4000064022497845,0.059973462855585795,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518640847517,-0.6921285894758711,3.4807000959560956e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794633121414469,-0.44329274899499554,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518640847517,-0.6921285894758711,3.4807000959560956e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.4432927638961568,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518640847517,-0.6921285894758711,3.4807000959560956e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.172293796932938,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518640847517,-0.6921285894758711,3.4807000959560956e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.1722937794643993,-1.8294110014514744,1.0,1.1005818450266738,-1.3853518640847517,-0.6921285894758711,3.4807000959560956e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818614266212,-1.3853518640847517,-0.6921285894758711,3.4807000959560956e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518847281034,-0.6921285894758711,3.4807000959560956e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518640847517,-0.6921286043770323,3.4807000959560956e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518640847517,-0.6921285894758711,3.4821902120888256e-05,0.4000042839789492,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518640847517,-0.6921285894758711,3.4807000959560956e-05,0.4000042988801104,0.05997154218805948,1.0
8.0,-0.6931471805599453,-0.4794632972402858,-0.44329274899499554,-1.1722937794643993,-1.8294109741911266,1.0,1.1005818450266738,-1.3853518640847517,-0.6921285894758711,3.4807000959560956e-05,0.4000042839789492,0.059971557089220674,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889391789557,0.00045473049530886844,0.4000043365186091,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.4698233523727023,-0.44004610146837925,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889391789557,0.00045473049530886844,0.4000043365186091,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.4400461163695405,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889391789557,0.00045473049530886844,0.4000043365186091,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497327195117,-1.8276614841374605,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889391789557,0.00045473049530886844,0.4000043365186091,0.0599715903902638,1.0
