iteration,rates.k1,rates.k2,rates.k3,inputs.1,inputs.2,inputs.3,inputs.7,inputs.8,inputs.9,inputs.10,irf.center1,irf.center2,irf.center3,irf.width1,irf.width2,scale.1,scale.2,scale.3,area.1
0.0,-2.9965844702079916,0.6890613357745468,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174469441521,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072551650445,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841746631054,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648346624833,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640823944790462,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.294491710660226,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850631292018,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.6932193907116969,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.9162509181612603,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.7755957007572633,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.8143183139200474,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785917889847,1.000000082690371e-10,-0.12777376269509313,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376079111563,4.284287207802297,1.0
0.0,-2.9965844702079916,0.6890613255067328,-0.6942174572887984,-0.6931471805599453,-1.4191072763113908,-1.0107841897249634,-1.8254648618640297,-1.1640824118252258,-2.2944917448508173,-1.5845850867413596,-0.693219401041471,-0.916250931814463,-0.77559571231454,-2.814318355856659,-2.037785948255224,1.000000082690371e-10,-0.12777376269509313,4.2842872716431515,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996476982691705,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161127837323,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.6950886200320603,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.420135617951592,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118909974979504,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.8264170050046364,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212053669911,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.3383345669779603,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365432077713,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996633430147,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.916234167877768,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081599317661,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904271642217,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.118863540656539,1.000000082690371e-10,-0.1276937890148191,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.12769378711203339,4.286320059420662,1.0
0.0,-2.996477027342692,0.6888161025195726,-0.695088630389688,-0.6931471805599453,-1.4201356391132618,-1.0118910125763012,-1.826417032220371,-1.165212071032924,-2.338334601821861,-1.5731365666493329,-0.6931996736724949,-0.9162341815307212,-0.7997081718483465,-2.8141904690989277,-2.1188635722300666,1.000000082690371e-10,-0.1276937890148191,4.286320123291808,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964736941714847,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.688771741670031,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129811270247,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
